song_id,quadrant,artist,title,duration,mood,mood_all,mood_all_weights,genre,genre_weights,theme,theme_weights,style,style_weights,arousal,valence,audio_path
MT0010701054,Q4,Conway Twitty,"Sweet, Sweet Spirit",155.0,"Delicate,Self-Conscious,Soft/Quiet","Amiable/Good-Natured,Delicate,Earnest,Gentle,Intimate,Laid-Back/Mellow,Light,Melancholy,Passionate,Refined,Reflective,Romantic,Self-Conscious,Sensual,Sentimental,Smooth,Soft/Quiet,Warm","5,5,5,5,5,6,6,6,7,7,7,7,8,8,8,9,9,9",Country,9,"In Love,New Love,Relaxation,Romantic Evening","9,9,9,9","Country-Pop,Traditional Country","5,9",0.26125,0.68375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010701054.mp3
MT0010702898,Q4,Frank Sinatra,I'm Getting Sentimental Over You,222.0,"Amiable/Good-Natured,Atmospheric,Calm/Peaceful,Dramatic,Dreamy,Earnest,Elaborate,Elegant,Innocent,Intimate,Plaintive,Poignant,Reflective,Romantic,Sentimental,Slick,Smooth,Sophisticated,Stylish,Sweet,Warm,Wistful,Yearning","Amiable/Good-Natured,Atmospheric,Calm/Peaceful,Dramatic,Dreamy,Earnest,Elaborate,Elegant,Innocent,Intimate,Plaintive,Poignant,Reflective,Romantic,Sentimental,Slick,Smooth,Sophisticated,Stylish,Sweet,Warm,Wistful,Yearning","8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9","Pop/Rock,Vocal","7,8","Affection/Fondness,Dinner Ambiance,In Love,Introspection,Reflection,Romantic Evening,Slow Dance","8,8,8,8,8,8,8","Early Pop/Rock,Traditional Pop,Vocal Pop","7,7,8",0.3943749999999999,0.6856249999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010702898.mp3
MT0010705334,Q1,Prince,I Feel for You,204.0,"Bright,Celebratory,Cheerful,Fun,Joyous,Light,Marching,Romantic,Sensual,Sexy,Swaggering","Bright,Celebratory,Cheerful,Confident,Fun,Joyous,Light,Lively,Marching,Playful,Romantic,Sensual,Sexy,Smooth,Stylish,Swaggering,Yearning","5,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,Pop/Rock,R&B","5,9,9","Club,Cool & Cocky,Day Driving,Empowering,Family,Friendship,Girls Night Out,In Love,Late Night,Partying,Passion,Relationships,Seduction,Sex,Tragedy","5,5,5,5,5,5,8,8,8,9,9,9,9,9,9","Club/Dance,Contemporary Pop/Rock,Dance-Pop,Funk,Quiet Storm,Urban","5,9,9,9,9,9",0.63,0.8043750000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010705334.mp3
MT0010706869,Q1,Prince,Do It All Night,222.0,"Erotic,Optimistic,Positive,Sexual,Sexy,Sparkling","Bright,Celebratory,Energetic,Erotic,Fun,Lively,Nocturnal,Optimistic,Playful,Positive,Pulsing,Rousing,Sensual,Sexual,Sexy,Sparkling","5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,R&B","9,9","Club,Late Night,Partying","9,9,9","Club/Dance,Funk,Soul,Urban","5,9,9,9",0.64375,0.7537499999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010706869.mp3
MT0010707508,Q4,George Shearing,Lullaby of Birdland,142.0,"Amiable/Good-Natured,Bright,Elegant,Energetic,Gentle,Joyous,Light,Refined,Relaxed,Sophisticated,Sparkling","Amiable/Good-Natured,Bright,Elegant,Energetic,Gentle,Joyous,Light,Refined,Relaxed,Sophisticated,Sparkling","5,6,6,7,7,8,8,8,9,9,9",Jazz,8,"Background Music,Dinner Ambiance,Relaxation","9,9,9","Bop,Cool,Mainstream Jazz","7,8,9",0.3987499999999999,0.74,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010707508.mp3
MT0010710874,Q3,Ida Cox,Cherry Pickin' Blues,212.0,"Anguished/Distraught,Greasy","Anguished/Distraught,Bravado,Dramatic,Earnest,Earthy,Greasy,Gritty,Intimate,Melancholy,Passionate,Sensual,Street-Smart,Summery,Swaggering,Warm,Weary,Yearning","3,4,5,5,5,5,5,6,6,7,7,7,8,8,9,9,9","Blues,Jazz","6,9","Girls Night Out,Hanging Out,Late Night,Summer","9,9,9,9","Blues Revival,Classic Female Blues,Early Jazz,Swing","5,6,7,9",0.47375,0.22625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010710874.mp3
MT0010712910,Q4,George Winston,Thanksgiving,244.0,"Atmospheric,Delicate,Pastoral,Reserved","Amiable/Good-Natured,Atmospheric,Delicate,Dreamy,Gentle,Light,Organic,Pastoral,Plaintive,Reserved,Searching,Sentimental,Soothing,Warm,Wistful,Yearning","5,5,5,6,6,6,6,6,6,6,6,7,7,8,8,8",New Age,8,"Introspection,Rainy Day,Reflection,Reminiscing,Sunday Afternoon","5,6,6,7,7","Adult Alternative,Contemporary Instrumental,Solo Instrumental","8,8,8",0.26125,0.59,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010712910.mp3
MT0010715611,Q2,Revolting Cocks,Mr. Lucky,279.0,"Outrageous,Sexual,Sleazy","Aggressive,Brash,Detached,Gritty,Intense,Menacing,Outrageous,Rousing,Rowdy,Sexual,Sleazy","3,5,5,6,6,6,7,7,8,8,9","Electronic,Pop/Rock","8,8",Seduction,8,"Alternative/Indie Rock,Industrial,Industrial Dance","8,8,8",0.58,0.39875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010715611.mp3
MT0010723658,Q3,Wilco,It's Just That Simple,225.0,"Cerebral,Organic,Weary","Bittersweet,Cerebral,Earnest,Literate,Melancholy,Organic,Plaintive,Poignant,Reflective,Searching,Sentimental,Slick,Smooth,Sophisticated,Warm,Weary,Wistful,Yearning","8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8",Pop/Rock,9,"Drinking,Feeling Blue,Hanging Out,Heartache,Introspection,Reflection","8,8,8,8,8,8","Adult Alternative Pop/Rock,Alternative Country-Rock,Alternative Pop/Rock,Alternative/Indie Rock","8,9,9,9",0.3375,0.49375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010723658.mp3
MT0010723756,Q4,Earl Klugh,It's Only a Paper Moon,135.0,"Calm/Peaceful,Delicate,Elegant,Gentle,Light,Organic,Pastoral,Refined,Relaxed,Reserved,Smooth,Soft/Quiet,Soothing,Sparse","Calm/Peaceful,Delicate,Elegant,Gentle,Intimate,Light,Organic,Pastoral,Refined,Relaxed,Reserved,Smooth,Soft/Quiet,Soothing,Sparse,Warm","5,5,5,5,5,5,5,6,6,7,7,8,8,8,9,9","Easy Listening,Jazz","7,9","Background Music,Dinner Ambiance,Small Gathering,Sunday Afternoon","9,9,9,9","Contemporary Jazz,Crossover Jazz,Instrumental Pop,Smooth Jazz","5,5,7,9",0.258125,0.715,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010723756.mp3
MT0010736208,Q2,Tear Da Club Up Thugs,Push 'Em Off,270.0,"Harsh,Hostile,Malevolent,Outraged,Sexual,Sleazy","Aggressive,Brash,Confident,Confrontational,Harsh,Hostile,Malevolent,Menacing,Outraged,Provocative,Raucous,Sexual,Sleazy,Street-Smart,Thuggish","7,7,7,7,8,8,8,8,9,9,9,9,9,9,9",Rap,9,"Cool & Cocky,Guys Night Out,Hanging Out","7,8,8","Dirty South,Hardcore Rap,Southern Rap","9,9,9",0.58,0.305,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010736208.mp3
MT0010736281,Q2,Throwing Muses,Giant,234.0,"Eerie,Tense/Anxious,Trippy,Volatile","Earnest,Eerie,Freewheeling,Intense,Playful,Sweet,Tense/Anxious,Trippy,Volatile,Whimsical","4,4,6,6,6,8,8,8,8,8",Pop/Rock,9,"Introspection,Reflection,The Creative Side","7,7,8","Alternative Pop/Rock,Alternative/Indie Rock,College Rock","9,9,9",0.5575,0.303125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010736281.mp3
MT0010741252,Q4,Tom Barney,Promise Me You'll Try,232.0,"Calm/Peaceful,Precious,Restrained,Sweet","Calm/Peaceful,Earnest,Elegant,Intimate,Precious,Refined,Restrained,Romantic,Stylish,Sweet","5,6,6,6,7,7,7,7,7,7","Latin,Pop/Rock,R&B","6,6,9","In Love,New Love,Romantic Evening,Slow Dance","6,7,7,7","Contemporary Pop/Rock,Dance-Pop,Latin Dance,Latin Pop,Urban","5,6,6,6,9",0.3612499999999999,0.79125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010741252.mp3
MT0010747096,Q3,John Coltrane,Crescent,3273.0,"Complex,Difficult,Harsh","Cathartic,Complex,Difficult,Fiery,Harsh,Intense,Passionate,Sophisticated,Uncompromising","5,5,6,7,7,8,8,9,9",Jazz,9,"Freedom,Introspection,Meditation,Small Gathering","5,5,5,5","Avant-Garde Jazz,Free Jazz,Post-Bop","5,8,9",0.4499999999999999,0.3475,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010747096.mp3
MT0010753520,Q3,Black Sabbath,Changes,285.0,"Atmospheric,Brooding,Gloomy,Lonely,Melancholy,Pure,Reflective,Sad,Searching,Sensual,Sentimental,Yearning","Atmospheric,Brooding,Gloomy,Lonely,Melancholy,Pure,Reflective,Sad,Searching,Sensual,Sentimental,Yearning","5,5,5,5,5,5,6,7,7,7,8,8","Easy Listening,Pop/Rock","5,8","Loneliness,Pain,Relationships,Separation","5,5,5,5","Album Rock,British Metal,Heavy Metal","7,7,8",0.378125,0.456875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010753520.mp3
MT0010753736,Q1,Olga Taï¿½ï¿½n,Es Mentiroso,242.0,"Boisterous,Carefree,Celebratory,Dramatic,Energetic,Exciting,Exuberant,Fiery,Freewheeling,Fun,Gleeful,Passionate,Playful,Romantic,Spicy,Theatrical","Boisterous,Carefree,Celebratory,Dramatic,Energetic,Exciting,Exuberant,Fiery,Freewheeling,Fun,Gleeful,Lively,Passionate,Playful,Romantic,Spicy,Theatrical","5,6,6,6,6,7,7,7,8,8,8,8,9,9,9,9,9",Latin,9,"Freedom,Girls Night Out,Motivation,TGIF","8,8,9,9","Dominican Traditions,Latin Pop,Merengue,Tropical","8,8,9,9",0.6375,0.79,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010753736.mp3
MT0010754019,Q1,B.G.,I Did That,275.0,"Exciting,Outrageous,Provocative","Boisterous,Brash,Dramatic,Energetic,Exciting,Exuberant,Outrageous,Provocative,Rambunctious,Swaggering,Urgent,Visceral","7,7,7,7,8,8,8,9,9,9,9,9",Rap,9,"Cool & Cocky,Day Driving,Guys Night Out,Hanging Out","9,9,9,9","Dirty South,Southern Rap","9,9",0.6125,0.55875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010754019.mp3
MT0010754290,Q1,Prince,I Wanna Be Your Lover,350.0,"Bright,Celebratory,Cheerful,Confident,Fun,Joyous,Light,Lively,Playful,Pulsing,Romantic,Sensual,Sexual,Sexy,Smooth,Street-Smart,Stylish,Swaggering,Yearning","Bright,Celebratory,Cheerful,Confident,Fun,Joyous,Light,Lively,Playful,Pulsing,Romantic,Sensual,Sexual,Sexy,Smooth,Street-Smart,Stylish,Swaggering,Yearning","5,5,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,Pop/Rock,R&B","5,9,9","Cool & Cocky,Girls Night Out,Guys Night Out,In Love,Late Night,Partying,Passion,Relationships,Romance,Seduction,Sex,Yearning","5,5,5,5,5,8,8,8,8,9,9,9","Club/Dance,Contemporary Pop/Rock,Dance-Pop,Funk,Post-Disco,Quiet Storm,Urban","5,7,7,9,9,9,9",0.5549999999999999,0.80125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010754290.mp3
MT0010755212,Q1,The Ramones,My-My Kind of a Girl,211.0,"Cheerful,Energetic,Exuberant,Happy,Innocent,Joyous,Light,Playful,Romantic,Summery,Sweet","Cheerful,Energetic,Exuberant,Happy,Innocent,Joyous,Light,Playful,Romantic,Summery,Sweet","9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Cool & Cocky,In Love","9,9","American Punk,New York Punk,Punk,Punk/New Wave","9,9,9,9",0.595,0.82625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010755212.mp3
MT0010758927,Q4,Lena Horne,As Long as I Live,135.0,"Bright,Elegant,Innocent,Light,Lush,Relaxed,Romantic,Soft/Quiet,Sweet,Wistful","Amiable/Good-Natured,Bright,Dramatic,Earnest,Elegant,Innocent,Intimate,Light,Lush,Reflective,Relaxed,Romantic,Smooth,Soft/Quiet,Sophisticated,Sweet,Warm,Wistful","5,6,6,6,6,6,6,7,7,7,8,8,8,9,9,9,9,9","Jazz,Stage & Screen,Vocal","5,6,9","In Love,Relaxation,Romantic Evening","9,9,9","American Popular Song,Cast Recordings,Show Tunes,Torch Songs,Traditional Pop,Vocal Jazz","5,5,6,7,7,9",0.3987499999999999,0.74,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010758927.mp3
MT0010765597,Q3,Bï¿½la Fleck & the Flecktones,Space Is a Lonely Place,240.0,"Clinical,Difficult,Eerie","Bright,Clinical,Complex,Difficult,Eerie,Lively,Nocturnal,Quirky,Relaxed,Slick,Sophisticated,Sparkling,Stylish,Trippy","9,9,9,9,9,9,9,9,9,9,9,9,9,9","Country,Jazz","6,9","Background Music,Hanging Out,Late Night,Maverick,Mischievous,Playful","9,9,9,9,9,9","Bluegrass,Contemporary Bluegrass,Fusion,Post-Bop,Progressive Bluegrass","4,6,9,9,9",0.43125,0.3475,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010765597.mp3
MT0010765607,Q4,Burning Spear,Jah a Guh Raid,,"Druggy,Hypnotic,Poignant,Reverent,Spiritual,Stately","Druggy,Earnest,Hypnotic,Lively,Poignant,Reverent,Rousing,Spiritual,Stately","5,5,5,5,6,6,7,7,7",Reggae,9,"Affirmation,Empowering,Hanging Out","5,5,5","Political Reggae,Roots Reggae","6,9",0.36,0.53125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010765607.mp3
MT0010773040,Q4,Jamiroquai,Falling,225.0,"Calm/Peaceful,Soft/Quiet","Calm/Peaceful,Dreamy,Earnest,Intimate,Reflective,Relaxed,Romantic,Soft/Quiet,Sweet,Wistful,Yearning","5,6,6,6,6,7,7,7,7,8,8","Electronic,Pop/Rock","8,9","Heartache,In Love,New Love","3,6,8","Acid Jazz,Adult Alternative Pop/Rock,Alternative/Indie Rock","8,8,9",0.186875,0.75125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010773040.mp3
MT0010803094,Q3,Bunny Berigan,Billie's Blues,161.0,"Bitter,Gloomy,Nocturnal,Restrained,Sad,Weary","Bitter,Freewheeling,Gentle,Gloomy,Intimate,Laid-Back/Mellow,Melancholy,Nocturnal,Plaintive,Poignant,Reflective,Restrained,Sad,Searching,Weary","6,6,6,7,7,7,7,8,8,8,8,8,8,9,9","Jazz,Vocal","9,9","Breakup,Feeling Blue,Heartache,Late Night,Regret","8,8,9,9,9","Swing,Torch Songs,Traditional Pop,Vocal Jazz","6,7,9,9",0.31,0.28125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010803094.mp3
MT0010804974,Q3,Shad Collins,All of Me,183.0,"Angry,Anguished/Distraught,Bitter,Brooding,Gloomy,Reserved,Sad,Tense/Anxious,Weary","Angry,Anguished/Distraught,Bitter,Bittersweet,Brooding,Dramatic,Elegant,Gloomy,Laid-Back/Mellow,Plaintive,Poignant,Refined,Reserved,Sad,Tense/Anxious,Weary,Yearning","6,6,6,7,7,7,7,7,7,7,8,8,8,8,9,9,9","Blues,Jazz,Vocal","7,9,9","Breakup,Feeling Blue,Heartache,Introspection,Late Night,Long Walk","7,8,8,9,9,9","American Popular Song,Classic Female Blues,Swing,Torch Songs,Traditional Pop,Vocal Jazz","7,7,9,9,9,9",0.4549999999999999,0.26875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010804974.mp3
MT0010815151,Q3,Buck Clayton,Foolin' Myself,185.0,"Bleak,Brooding,Gloomy,Restrained,Sad,Weary","Bittersweet,Bleak,Brooding,Elegant,Gentle,Gloomy,Melancholy,Plaintive,Poignant,Reflective,Restrained,Sad,Weary,Wistful","6,7,7,7,7,7,7,7,7,8,8,8,9,9","Blues,Jazz,Vocal","7,9,9","Feeling Blue,Heartache,Introspection,Regret","7,8,9,9","Classic Female Blues,Swing,Torch Songs,Traditional Pop,Vocal Jazz","6,7,7,9,9",0.29,0.28125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010815151.mp3
MT0010823031,Q3,Lonnie Brooks,Skid Row,322.0,"Angst-Ridden,Anguished/Distraught,Bleak,Greasy,Knotty,Lazy","Angst-Ridden,Anguished/Distraught,Bleak,Brooding,Cathartic,Confrontational,Dramatic,Earnest,Earthy,Greasy,Gritty,Gutsy,Intense,Intimate,Knotty,Lazy,Passionate,Self-Conscious,Street-Smart,Tense/Anxious,Weary,Yearning","5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,8,8,9,9,9",Blues,8,"Feeling Blue,Introspection,Solitude","9,9,9","Electric Chicago Blues,Modern Electric Blues,Modern Electric Chicago Blues,Regional Blues","4,6,8,8",0.45875,0.249375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010823031.mp3
MT0010835061,Q1,Cher,All or Nothing,238.0,"Dramatic,Energetic,Intense,Passionate,Romantic,Rousing,Sentimental,Stylish,Theatrical","Dramatic,Energetic,Intense,Passionate,Romantic,Rousing,Sentimental,Stylish,Theatrical","7,7,7,7,7,7,7,8,8",Pop/Rock,9,"Breakup,Club,Feeling Blue,Heartache,In Love","5,6,7,7,7","Adult Contemporary,Contemporary Pop/Rock,Dance-Pop,Soft Rock","9,9,9,9",0.60375,0.585,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010835061.mp3
MT0010849747,Q2,D.R.I.,Running Around,55.0,"Angry,Fierce,Hostile,Malevolent,Manic,Outraged","Aggressive,Angry,Cathartic,Confrontational,Energetic,Fierce,Hostile,Malevolent,Manic,Outraged,Raucous,Rebellious,Rowdy,Visceral,Volatile","5,6,6,6,6,6,6,6,6,6,7,7,8,8,8",Pop/Rock,8,"Guys Night Out,Mischievous","6,7","Alternative/Indie Rock,American Underground,Hardcore Punk,Heavy Metal,Punk Metal,Punk/New Wave","6,6,7,7,8,8",0.58125,0.27625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010849747.mp3
MT0010850805,Q3,Lightnin' Hopkins,Last Night Blues,0.0,"Confrontational,Greasy,Gritty,Lazy,Uncompromising","Brash,Bravado,Confrontational,Earnest,Greasy,Gritty,Lazy,Organic,Plaintive,Reflective,Street-Smart,Swaggering,Uncompromising","4,4,4,5,5,6,7,7,7,7,8,8,9",Blues,9,"Feeling Blue,Hanging Out,Introspection,Jealousy","9,9,9,9","Acoustic Texas Blues,Country Blues,Regional Blues,Texas Blues","4,9,9,9",0.431875,0.311875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010850805.mp3
MT0010851922,Q1,Van Morrison,My Lonely Sad Eyes,152.0,"Cathartic,Dramatic,Exciting,Intense,Intimate,Passionate,Plaintive,Romantic,Rousing,Urgent,Yearning","Cathartic,Dramatic,Exciting,Intense,Intimate,Passionate,Plaintive,Romantic,Rousing,Urgent,Yearning","5,5,6,7,7,7,7,7,8,8,8","Blues,Pop/Rock,R&B","4,7,9",In Love,5,"Blue-Eyed Soul,British Blues,British Invasion,Regional Blues,Soul","4,4,7,7,9",0.646875,0.67625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010851922.mp3
MT0010855214,Q4,Mike Seeger,"Run, Children, Run",94.0,"Atmospheric,Ethereal,Organic,Soothing,Sparse,Sweet","Atmospheric,Earthy,Ethereal,Gentle,Intimate,Laid-Back/Mellow,Organic,Soothing,Sparse,Sweet,Warm","5,5,5,5,5,5,5,7,7,7,7","Children's,Country,Folk,International","6,7,7,8","Birthday,Celebration,Comfort,Early Morning,Family Gatherings,Feeling Blue,Freedom,Hanging Out,Parenthood,Rainy Day,Summer","5,5,5,5,5,6,6,7,7,7,7","Appalachian,Children's Folk,Folksongs,North American Traditions,Old-Timey,Traditional Folk","6,6,7,7,7,8",0.389375,0.673125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0010855214.mp3
MT0010855417,Q1,Hank Mobley,The Hippity Hop,342.0,"Fiery,Nocturnal,Sensual","Carefree,Confident,Energetic,Exuberant,Fiery,Freewheeling,Nocturnal,Playful,Sensual,Sophisticated","4,4,4,5,5,6,7,7,7,7",Jazz,9,"Freedom,Hanging Out,Late Night,Rainy Day,Small Gathering","7,7,7,7,8",Hard Bop,9,0.58,0.5875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010855417.mp3
MT0010857270,Q2,D.R.I.,Reaganomics,40.0,"Fierce,Hostile,Malevolent,Manic,Outraged,Reckless","Aggressive,Brash,Cathartic,Confrontational,Energetic,Fierce,Hostile,Malevolent,Manic,Outraged,Raucous,Rebellious,Reckless,Rollicking,Rowdy,Visceral,Volatile","6,6,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8",Pop/Rock,8,"Guys Night Out,Mischievous","6,7","Alternative/Indie Rock,American Underground,Hardcore Punk,Heavy Metal,Punk Metal,Punk/New Wave","6,6,7,7,8,8",0.54875,0.27625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010857270.mp3
MT0010862394,Q3,Buck Clayton,Mean to Me,192.0,"Anguished/Distraught,Bitter,Gloomy,Restrained","Anguished/Distraught,Bitter,Dramatic,Elegant,Freewheeling,Gentle,Gloomy,Melancholy,Plaintive,Poignant,Restrained,Stylish,Wistful","6,6,7,7,7,7,7,7,8,8,8,8,9","Blues,Jazz,Vocal","7,9,9","Feeling Blue,Heartache,Late Night","7,9,9","Classic Female Blues,Swing,Torch Songs,Traditional Pop,Vocal Jazz","6,7,7,9,9",0.464375,0.2475,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0010862394.mp3
MT0010864096,Q2,Brujeria,Seis Seis Seis,78.0,"Crunchy,Fierce,Harsh,Hostile,Malevolent","Aggressive,Crunchy,Fierce,Gritty,Gutsy,Harsh,Hostile,Intense,Malevolent,Menacing,Raucous,Rebellious,Street-Smart,Tense/Anxious,Visceral,Volatile","8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Cool & Cocky,Empowering,Maverick,Revolutionary,Scary Music","5,9,9,9,9","Death Metal,Grindcore,Heavy Metal","7,9,9",0.56375,0.3399999999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010864096.mp3
MT0010883435,Q1,Marvin Gaye,Keep Gettin' It On,,"Dramatic,Earnest,Earthy,Elegant,Exuberant,Gentle,Intimate,Joyous,Laid-Back/Mellow,Lush,Organic,Passionate,Plaintive,Romantic,Sensual,Sexual,Sexy,Smooth,Soothing,Sophisticated,Stylish,Warm","Dramatic,Earnest,Earthy,Elegant,Exuberant,Gentle,Intimate,Joyous,Laid-Back/Mellow,Lush,Organic,Passionate,Plaintive,Romantic,Sensual,Sexual,Sexy,Smooth,Soothing,Sophisticated,Stylish,Warm","3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,8,8,8","R&B,Stage & Screen","8,9","Affection/Fondness,Anniversary,In Love,Late Night,New Love,Romantic Evening,Seduction,Sex,Slow Dance","5,5,5,7,8,8,9,9,9","Blaxploitation,Motown,Quiet Storm,Smooth Soul,Soul,Soundtracks,Urban","8,8,8,9,9,9,9",0.66875,0.7775,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010883435.mp3
MT0010894865,Q2,G.B.H.,Valley of Death,189.0,"Angry,Bitter,Fierce,Harsh,Reckless,Trashy","Aggressive,Angry,Bitter,Boisterous,Brash,Bravado,Confident,Confrontational,Energetic,Fierce,Fiery,Gritty,Gutsy,Harsh,Intense,Raucous,Rebellious,Reckless,Rousing,Rowdy,Tense/Anxious,Trashy,Urgent,Visceral,Volatile","8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8",Pop/Rock,9,"Cool & Cocky,Empowering,Freedom,Guys Night Out,Mischievous,Revolutionary","7,8,8,8,8,8","Anarchist Punk,British Punk,Hardcore Punk,Heavy Metal,Punk Metal,Punk/New Wave","4,5,7,7,9,9",0.583125,0.2831249999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010894865.mp3
MT0010897525,Q2,Discharge,Hear Nothing See Nothing Say Nothing,89.0,"Acerbic,Angry,Cynical/Sarcastic,Fiery,Harsh,Hostile,Irreverent,Nihilistic,Outraged,Rebellious,Snide,Tense/Anxious,Uncompromising,Urgent,Visceral,Volatile","Acerbic,Aggressive,Angry,Brash,Cynical/Sarcastic,Fiery,Harsh,Hostile,Intense,Irreverent,Nihilistic,Outraged,Rebellious,Snide,Street-Smart,Tense/Anxious,Uncompromising,Urgent,Visceral,Volatile","1,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8,8,9",Pop/Rock,9,"Empowering,Motivation,Revolutionary","5,5,5","British Punk,Hardcore Punk,Punk,Punk/New Wave","4,8,9,9",0.56375,0.305625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0010897525.mp3
MT0010900969,Q1,Sergio Mendes,Mais Que Nada,159.0,"Cheerful,Effervescent,Exciting,Happy,Innocent,Sensual,Sexy,Spicy,Summery,Sweet","Boisterous,Bright,Cheerful,Confident,Effervescent,Elegant,Energetic,Exciting,Exuberant,Fun,Gentle,Happy,Innocent,Laid-Back/Mellow,Lively,Sensual,Sexy,Slick,Smooth,Soothing,Sophisticated,Spicy,Stylish,Summery,Sweet,Wistful","4,6,6,6,6,7,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9","Easy Listening,International,Latin,Pop/Rock","8,9,9,9","Background Music,Dinner Ambiance,Hanging Out,Partying,Playful,Relaxation,Road Trip,Sex,Summer","9,9,9,9,9,9,9,9,9","Brazilian Traditions,Early Pop/Rock,Latin Pop,Lounge,Samba,Soft Rock","4,8,9,9,9,9",0.6499999999999999,0.824375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010900969.mp3
MT0010902792,Q1,Crazy Town,Butterfly,216.0,"Hedonistic,Intense,Provocative,Sensual","Aggressive,Carefree,Confident,Energetic,Exuberant,Freewheeling,Hedonistic,Intense,Light,Playful,Provocative,Romantic,Rousing,Sensual,Slick,Stylish,Warm","4,4,4,4,5,5,5,5,6,6,6,7,7,7,7,8,9",Pop/Rock,9,"Affection/Fondness,Cool & Cocky,Guys Night Out,In Love","5,7,8,9","Heavy Metal,Post-Grunge,Rap-Metal,Rap-Rock","5,9,9,9",0.66875,0.58125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0010902792.mp3
